pO2,pCO2,f1,f2
113.45,65,0.0139902,0.0915712
113.45,65.2,0.0139745,0.092265
113.45,65.4,0.0139588,0.0929572
113.45,65.6,0.0139432,0.0936477
113.45,65.8,0.0139276,0.0943366
113.45,66,0.013912,0.0950238
113.45,66.2,0.0138963,0.0957095
113.45,66.4,0.0138808,0.0963935
113.45,66.6,0.0138652,0.0970758
113.45,66.8,0.0138496,0.0977566
113.45,67,0.013834,0.0984358
113.45,67.2,0.0138185,0.0991134
113.45,67.4,0.0138029,0.0997895
113.45,67.6,0.0137874,0.100464
113.45,67.8,0.0137719,0.101137
113.45,68,0.0137564,0.101808
113.45,68.2,0.0137409,0.102478
113.45,68.4,0.0137254,0.103146
113.45,68.6,0.0137099,0.103813
113.45,68.8,0.0136945,0.104478
113.45,69,0.013679,0.105142
113.45,69.2,0.0136636,0.105804
113.45,69.4,0.0136482,0.106464
113.45,69.6,0.0136328,0.107124
113.45,69.8,0.0136174,0.107781
113.45,70,0.013602,0.108437
113.9,30,0.0168829,-0.067157
113.9,30.2,0.0168665,-0.0659349
113.9,30.4,0.0168501,-0.0647183
113.9,30.6,0.0168337,-0.0635073
113.9,30.8,0.0168173,-0.0623018
113.9,31,0.0168009,-0.0611016
113.9,31.2,0.0167844,-0.0599069
113.9,31.4,0.016768,-0.0587174
113.9,31.6,0.0167516,-0.0575332
113.9,31.8,0.0167352,-0.0563542
113.9,32,0.0167187,-0.0551804
113.9,32.2,0.0167023,-0.0540116
113.9,32.4,0.0166859,-0.052848
113.9,32.6,0.0166694,-0.0516893
113.9,32.8,0.016653,-0.0505356
113.9,33,0.0166365,-0.0493868
113.9,33.2,0.0166201,-0.0482428
113.9,33.4,0.0166036,-0.0471037
113.9,33.6,0.0165872,-0.0459694
113.9,33.8,0.0165707,-0.0448398
113.9,34,0.0165543,-0.0437149
113.9,34.2,0.0165378,-0.0425946
113.9,34.4,0.0165213,-0.041479
113.9,34.6,0.0165049,-0.0403679
113.9,34.8,0.0164884,-0.0392613
113.9,35,0.016472,-0.0381593
113.9,35.2,0.0164555,-0.0370616
113.9,35.4,0.016439,-0.0359684
113.9,35.6,0.0164226,-0.0348795
113.9,35.8,0.0164061,-0.033795
113.9,36,0.0163896,-0.0327147
113.9,36.2,0.0163732,-0.0316387
113.9,36.4,0.0163567,-0.0305669
113.9,36.6,0.0163402,-0.0294993
113.9,36.8,0.0163238,-0.0284359
113.9,37,0.0163073,-0.0273765
113.9,37.2,0.0162908,-0.0263212
113.9,37.4,0.0162744,-0.02527
113.9,37.6,0.0162579,-0.0242228
113.9,37.8,0.0162414,-0.0231795
113.9,38,0.016225,-0.0221402
113.9,38.2,0.0162085,-0.0211048
113.9,38.4,0.0161921,-0.0200733
113.9,38.6,0.0161756,-0.0190456
113.9,38.8,0.0161591,-0.0180217
113.9,39,0.0161427,-0.0170016
113.9,39.2,0.0161262,-0.0159853
113.9,39.4,0.0161098,-0.0149727
113.9,39.6,0.0160933,-0.0139638
113.9,39.8,0.0160769,-0.0129586
113.9,40,0.0160604,-0.0119569
113.9,40.2,0.016044,-0.0109589
113.9,40.4,0.0160275,-0.00996451
113.9,40.6,0.0160111,-0.00897364
113.9,40.8,0.0159947,-0.00798629
113.9,41,0.0159782,-0.00700244
113.9,41.2,0.0159618,-0.00602206
113.9,41.4,0.0159454,-0.00504512
113.9,41.6,0.0159289,-0.00407161
113.9,41.8,0.0159125,-0.00310148
113.9,42,0.0158961,-0.00213472
113.9,42.2,0.0158797,-0.00117131
113.9,42.4,0.0158633,-0.000211208
113.9,42.6,0.0158469,0.000745598
113.9,42.8,0.0158305,0.00169914
113.9,43,0.0158141,0.00264943
113.9,43.2,0.0157977,0.0035965
113.9,43.4,0.0157813,0.00454038
113.9,43.6,0.0157649,0.00548108
113.9,43.8,0.0157485,0.00641863
113.9,44,0.0157321,0.00735306
113.9,44.2,0.0157158,0.00828437
113.9,44.4,0.0156994,0.00921261
113.9,44.6,0.015683,0.0101378
113.9,44.8,0.0156667,0.0110599
113.9,45,0.0156503,0.011979
113.9,45.2,0.0156339,0.0128951
113.9,45.4,0.0156176,0.0138083
113.9,45.6,0.0156013,0.0147184
113.9,45.8,0.0155849,0.0156257
113.9,46,0.0155686,0.01653
113.9,46.2,0.0155523,0.0174315
113.9,46.4,0.0155359,0.01833
113.9,46.6,0.0155196,0.0192257
113.9,46.8,0.0155033,0.0201186
113.9,47,0.015487,0.0210086
113.9,47.2,0.0154707,0.0218959
113.9,47.4,0.0154544,0.0227803
113.9,47.6,0.0154381,0.023662
113.9,47.8,0.0154219,0.024541
113.9,48,0.0154056,0.0254172
113.9,48.2,0.0153893,0.0262907
113.9,48.4,0.0153731,0.0271616
113.9,48.6,0.0153568,0.0280298
113.9,48.8,0.0153406,0.0288953
113.9,49,0.0153243,0.0297581
113.9,49.2,0.0153081,0.0306184
113.9,49.4,0.0152918,0.031476
113.9,49.6,0.0152756,0.0323311
113.9,49.8,0.0152594,0.0331836
113.9,50,0.0152432,0.0340335
113.9,50.2,0.015227,0.0348809
113.9,50.4,0.0152108,0.0357258
113.9,50.6,0.0151946,0.0365682
113.9,50.8,0.0151784,0.0374081
113.9,51,0.0151623,0.0382455
113.9,51.2,0.0151461,0.0390805
113.9,51.4,0.0151299,0.039913
113.9,51.6,0.0151138,0.040743
113.9,51.8,0.0150976,0.0415707
113.9,52,0.0150815,0.042396
113.9,52.2,0.0150654,0.0432189
113.9,52.4,0.0150493,0.0440394
113.9,52.6,0.0150332,0.0448575
113.9,52.8,0.015017,0.0456733
113.9,53,0.015001,0.0464868
113.9,53.2,0.0149849,0.047298
113.9,53.4,0.0149688,0.0481069
113.9,53.6,0.0149527,0.0489135
113.9,53.8,0.0149366,0.0497178
113.9,54,0.0149206,0.0505199
113.9,54.2,0.0149045,0.0513197
113.9,54.4,0.0148885,0.0521173
113.9,54.6,0.0148725,0.0529126
113.9,54.8,0.0148565,0.0537058
113.9,55,0.0148404,0.0544968
113.9,55.2,0.0148244,0.0552856
113.9,55.4,0.0148084,0.0560722
113.9,55.6,0.0147925,0.0568567
113.9,55.8,0.0147765,0.057639
113.9,56,0.0147605,0.0584192
113.9,56.2,0.0147445,0.0591973
113.9,56.4,0.0147286,0.0599732
113.9,56.6,0.0147126,0.0607471
113.9,56.8,0.0146967,0.0615189
113.9,57,0.0146808,0.0622886
113.9,57.2,0.0146649,0.0630563
113.9,57.4,0.014649,0.0638219
113.9,57.6,0.0146331,0.0645855
113.9,57.8,0.0146172,0.065347
113.9,58,0.0146013,0.0661066
113.9,58.2,0.0145854,0.0668641
113.9,58.4,0.0145696,0.0676197
113.9,58.6,0.0145537,0.0683732
113.9,58.8,0.0145379,0.0691248
113.9,59,0.0145221,0.0698745
113.9,59.2,0.0145062,0.0706222
113.9,59.4,0.0144904,0.0713679
113.9,59.6,0.0144746,0.0721117
113.9,59.8,0.0144588,0.0728537
113.9,60,0.014443,0.0735937
113.9,60.2,0.0144273,0.0743318
113.9,60.4,0.0144115,0.075068
113.9,60.6,0.0143958,0.0758023
113.9,60.8,0.01438,0.0765348
113.9,61,0.0143643,0.0772654
113.9,61.2,0.0143486,0.0779942
113.9,61.4,0.0143328,0.0787211
113.9,61.6,0.0143171,0.0794463
113.9,61.8,0.0143015,0.0801696
113.9,62,0.0142858,0.080891
113.9,62.2,0.0142701,0.0816107
113.9,62.4,0.0142544,0.0823286
113.9,62.6,0.0142388,0.0830447
113.9,62.8,0.0142231,0.0837591
113.9,63,0.0142075,0.0844717
113.9,63.2,0.0141919,0.0851825
113.9,63.4,0.0141763,0.0858916
113.9,63.6,0.0141607,0.0865989
113.9,63.8,0.0141451,0.0873046
113.9,64,0.0141295,0.0880085
113.9,64.2,0.014114,0.0887107
113.9,64.4,0.0140984,0.0894112
113.9,64.6,0.0140829,0.09011
113.9,64.8,0.0140673,0.0908071
113.9,65,0.0140518,0.0915026
113.9,65.2,0.0140363,0.0921963
113.9,65.4,0.0140208,0.0928885
113.9,65.6,0.0140053,0.0935789
113.9,65.8,0.0139898,0.0942678
113.9,66,0.0139744,0.094955
113.9,66.2,0.0139589,0.0956405
113.9,66.4,0.0139435,0.0963245
113.9,66.6,0.013928,0.0970068
113.9,66.8,0.0139126,0.0976876
113.9,67,0.0138972,0.0983667
113.9,67.2,0.0138818,0.0990443
113.9,67.4,0.0138664,0.0997203
113.9,67.6,0.013851,0.100395
113.9,67.8,0.0138356,0.101068
113.9,68,0.0138203,0.101739
113.9,68.2,0.0138049,0.102409
113.9,68.4,0.0137896,0.103077
113.9,68.6,0.0137743,0.103743
113.9,68.8,0.013759,0.104409
113.9,69,0.0137437,0.105072
113.9,69.2,0.0137284,0.105734
113.9,69.4,0.0137131,0.106395
113.9,69.6,0.0136978,0.107054
113.9,69.8,0.0136826,0.107712
113.9,70,0.0136673,0.108368
114.35,30,0.0169161,-0.0672125
114.35,30.2,0.0168998,-0.0659905
114.35,30.4,0.0168836,-0.0647741
114.35,30.6,0.0168673,-0.0635631
114.35,30.8,0.0168511,-0.0623577
114.35,31,0.0168348,-0.0611577
114.35,31.2,0.0168186,-0.059963
114.35,31.4,0.0168023,-0.0587737
114.35,31.6,0.0167861,-0.0575896
114.35,31.8,0.0167698,-0.0564107
114.35,32,0.0167535,-0.055237
114.35,32.2,0.0167373,-0.0540683
114.35,32.4,0.016721,-0.0529048
114.35,32.6,0.0167047,-0.0517462
114.35,32.8,0.0166884,-0.0505926
114.35,33,0.0166721,-0.0494439
114.35,33.2,0.0166559,-0.0483001
114.35,33.4,0.0166396,-0.0471611
114.35,33.6,0.0166233,-0.0460269
114.35,33.8,0.016607,-0.0448974
114.35,34,0.0165907,-0.0437726
114.35,34.2,0.0165744,-0.0426524
114.35,34.4,0.0165581,-0.0415368
114.35,34.6,0.0165418,-0.0404259
114.35,34.8,0.0165255,-0.0393194
114.35,35,0.0165092,-0.0382174
114.35,35.2,0.0164929,-0.0371199
114.35,35.4,0.0164766,-0.0360267
114.35,35.6,0.0164603,-0.0349379
114.35,35.8,0.016444,-0.0338535
114.35,36,0.0164277,-0.0327733
114.35,36.2,0.0164114,-0.0316974
114.35,36.4,0.0163951,-0.0306257
114.35,36.6,0.0163788,-0.0295582
114.35,36.8,0.0163625,-0.0284949
114.35,37,0.0163462,-0.0274356
114.35,37.2,0.0163299,-0.0263804
114.35,37.4,0.0163136,-0.0253293
114.35,37.6,0.0162972,-0.0242821
114.35,37.8,0.0162809,-0.023239
114.35,38,0.0162646,-0.0221997
114.35,38.2,0.0162483,-0.0211644
114.35,38.4,0.016232,-0.020133
114.35,38.6,0.0162158,-0.0191054
114.35,38.8,0.0161995,-0.0180816
114.35,39,0.0161832,-0.0170616
114.35,39.2,0.0161669,-0.0160454
114.35,39.4,0.0161506,-0.0150329
114.35,39.6,0.0161343,-0.014024
114.35,39.8,0.016118,-0.0130189
114.35,40,0.0161017,-0.0120173
114.35,40.2,0.0160854,-0.0110194
114.35,40.4,0.0160692,-0.0100251
114.35,40.6,0.0160529,-0.00903429
114.35,40.8,0.0160366,-0.00804702
114.35,41,0.0160203,-0.00706326
114.35,41.2,0.0160041,-0.00608296
114.35,41.4,0.0159878,-0.0051061
114.35,41.6,0.0159715,-0.00413267
114.35,41.8,0.0159553,-0.00316262
114.35,42,0.015939,-0.00219594
114.35,42.2,0.0159228,-0.00123261
114.35,42.4,0.0159065,-0.000272586
114.35,42.6,0.0158903,0.000684142
114.35,42.8,0.015874,0.0016376
114.35,43,0.0158578,0.00258782
114.35,43.2,0.0158415,0.00353481
114.35,43.4,0.0158253,0.00447861
114.35,43.6,0.0158091,0.00541924
114.35,43.8,0.0157929,0.00635672
114.35,44,0.0157766,0.00729106
114.35,44.2,0.0157604,0.0082223
114.35,44.4,0.0157442,0.00915046
114.35,44.6,0.015728,0.0100756
114.35,44.8,0.0157118,0.0109976
114.35,45,0.0156956,0.0119167
114.35,45.2,0.0156794,0.0128327
114.35,45.4,0.0156632,0.0137458
114.35,45.6,0.015647,0.0146559
114.35,45.8,0.0156309,0.015563
114.35,46,0.0156147,0.0164673
114.35,46.2,0.0155985,0.0173687
114.35,46.4,0.0155824,0.0182671
114.35,46.6,0.0155662,0.0191628
114.35,46.8,0.0155501,0.0200556
114.35,47,0.0155339,0.0209455
114.35,47.2,0.0155178,0.0218327
114.35,47.4,0.0155016,0.0227171
114.35,47.6,0.0154855,0.0235987
114.35,47.8,0.0154694,0.0244776
114.35,48,0.0154533,0.0253538
114.35,48.2,0.0154372,0.0262273
114.35,48.4,0.0154211,0.027098
114.35,48.6,0.015405,0.0279661
114.35,48.8,0.0153889,0.0288316
114.35,49,0.0153728,0.0296944
114.35,49.2,0.0153567,0.0305546
114.35,49.4,0.0153406,0.0314122
114.35,49.6,0.0153246,0.0322671
114.35,49.8,0.0153085,0.0331196
114.35,50,0.0152925,0.0339695
114.35,50.2,0.0152764,0.0348168
114.35,50.4,0.0152604,0.0356616
114.35,50.6,0.0152444,0.0365039
114.35,50.8,0.0152283,0.0373437
114.35,51,0.0152123,0.0381811
114.35,51.2,0.0151963,0.039016
114.35,51.4,0.0151803,0.0398484
114.35,51.6,0.0151643,0.0406784
114.35,51.8,0.0151483,0.041506
114.35,52,0.0151324,0.0423313
114.35,52.2,0.0151164,0.0431541
114.35,52.4,0.0151004,0.0439745
114.35,52.6,0.0150845,0.0447926
114.35,52.8,0.0150685,0.0456084
114.35,53,0.0150526,0.0464218
114.35,53.2,0.0150367,0.0472329
114.35,53.4,0.0150207,0.0480417
114.35,53.6,0.0150048,0.0488483
114.35,53.8,0.0149889,0.0496525
114.35,54,0.014973,0.0504546
114.35,54.2,0.0149571,0.0512543
114.35,54.4,0.0149412,0.0520518
114.35,54.6,0.0149254,0.0528471
114.35,54.8,0.0149095,0.0536403
114.35,55,0.0148936,0.0544312
114.35,55.2,0.0148778,0.0552199
114.35,55.4,0.0148619,0.0560065
114.35,55.6,0.0148461,0.0567909
114.35,55.8,0.0148303,0.0575731
114.35,56,0.0148145,0.0583533
114.35,56.2,0.0147987,0.0591313
114.35,56.4,0.0147829,0.0599072
114.35,56.6,0.0147671,0.060681
114.35,56.8,0.0147513,0.0614528
114.35,57,0.0147355,0.0622224
114.35,57.2,0.0147198,0.06299
114.35,57.4,0.014704,0.0637556
114.35,57.6,0.0146883,0.0645191
114.35,57.8,0.0146725,0.0652806
114.35,58,0.0146568,0.0660401
114.35,58.2,0.0146411,0.0667976
114.35,58.4,0.0146254,0.0675531
114.35,58.6,0.0146097,0.0683066
114.35,58.8,0.014594,0.0690582
114.35,59,0.0145783,0.0698078
114.35,59.2,0.0145627,0.0705554
114.35,59.4,0.014547,0.0713011
114.35,59.6,0.0145313,0.0720449
114.35,59.8,0.0145157,0.0727867
114.35,60,0.0145001,0.0735267
114.35,60.2,0.0144845,0.0742647
114.35,60.4,0.0144688,0.0750009
114.35,60.6,0.0144532,0.0757352
114.35,60.8,0.0144377,0.0764676
114.35,61,0.0144221,0.0771982
114.35,61.2,0.0144065,0.0779269
114.35,61.4,0.0143909,0.0786538
114.35,61.6,0.0143754,0.0793789
114.35,61.8,0.0143599,0.0801021
114.35,62,0.0143443,0.0808236
114.35,62.2,0.0143288,0.0815432
114.35,62.4,0.0143133,0.082261
114.35,62.6,0.0142978,0.0829771
114.35,62.8,0.0142823,0.0836914
114.35,63,0.0142668,0.0844039
114.35,63.2,0.0142514,0.0851147
114.35,63.4,0.0142359,0.0858238
114.35,63.6,0.0142205,0.0865311
114.35,63.8,0.014205,0.0872367
114.35,64,0.0141896,0.0879405
114.35,64.2,0.0141742,0.0886427
114.35,64.4,0.0141588,0.0893431
114.35,64.6,0.0141434,0.0900419
114.35,64.8,0.014128,0.090739
114.35,65,0.0141126,0.0914344
114.35,65.2,0.0140973,0.0921281
114.35,65.4,0.0140819,0.0928202
114.35,65.6,0.0140666,0.0935106
114.35,65.8,0.0140512,0.0941994
114.35,66,0.0140359,0.0948865
114.35,66.2,0.0140206,0.0955721
114.35,66.4,0.0140053,0.096256
114.35,66.6,0.01399,0.0969383
114.35,66.8,0.0139747,0.097619
114.35,67,0.0139595,0.0982981
114.35,67.2,0.0139442,0.0989756
114.35,67.4,0.013929,0.0996515
114.35,67.6,0.0139137,0.100326
114.35,67.8,0.0138985,0.100999
114.35,68,0.0138833,0.10167
114.35,68.2,0.0138681,0.10234
114.35,68.4,0.0138529,0.103008
114.35,68.6,0.0138378,0.103674
114.35,68.8,0.0138226,0.10434
114.35,69,0.0138074,0.105003
114.35,69.2,0.0137923,0.105665
114.35,69.4,0.0137772,0.106326
114.35,69.6,0.013762,0.106985
114.35,69.8,0.0137469,0.107642
114.35,70,0.0137318,0.108298
114.8,30,0.0169488,-0.0672676
114.8,30.2,0.0169327,-0.0660457
114.8,30.4,0.0169166,-0.0648294
114.8,30.6,0.0169005,-0.0636186
114.8,30.8,0.0168845,-0.0624133
114.8,31,0.0168684,-0.0612134
114.8,31.2,0.0168523,-0.0600188
114.8,31.4,0.0168362,-0.0588296
114.8,31.6,0.0168201,-0.0576456
114.8,31.8,0.016804,-0.0564668
114.8,32,0.0167879,-0.0552932
114.8,32.2,0.0167717,-0.0541247
114.8,32.4,0.0167556,-0.0529612
114.8,32.6,0.0167395,-0.0518028
114.8,32.8,0.0167234,-0.0506493
114.8,33,0.0167073,-0.0495007
114.8,33.2,0.0166911,-0.0483569
114.8,33.4,0.016675,-0.047218
114.8,33.6,0.0166589,-0.0460839
114.8,33.8,0.0166428,-0.0449545
114.8,34,0.0166266,-0.0438298
114.8,34.2,0.0166105,-0.0427098
114.8,34.4,0.0165943,-0.0415943
114.8,34.6,0.0165782,-0.0404834
114.8,34.8,0.0165621,-0.039377
114.8,35,0.0165459,-0.0382752
114.8,35.2,0.0165298,-0.0371777
114.8,35.4,0.0165136,-0.0360847
114.8,35.6,0.0164975,-0.034996
114.8,35.8,0.0164814,-0.0339116
114.8,36,0.0164652,-0.0328316
114.8,36.2,0.0164491,-0.0317558
114.8,36.4,0.0164329,-0.0306842
114.8,36.6,0.0164168,-0.0296167
114.8,36.8,0.0164006,-0.0285535
114.8,37,0.0163845,-0.0274943
114.8,37.2,0.0163683,-0.0264392
114.8,37.4,0.0163522,-0.0253881
114.8,37.6,0.0163361,-0.0243411
114.8,37.8,0.0163199,-0.023298
114.8,38,0.0163038,-0.0222589
114.8,38.2,0.0162876,-0.0212237
114.8,38.4,0.0162715,-0.0201923
114.8,38.6,0.0162554,-0.0191648
114.8,38.8,0.0162392,-0.0181411
114.8,39,0.0162231,-0.0171212
114.8,39.2,0.016207,-0.016105
114.8,39.4,0.0161908,-0.0150926
114.8,39.6,0.0161747,-0.0140839
114.8,39.8,0.0161586,-0.0130788
114.8,40,0.0161424,-0.0120773
114.8,40.2,0.0161263,-0.0110795
114.8,40.4,0.0161102,-0.0100853
114.8,40.6,0.0160941,-0.00909454
114.8,40.8,0.016078,-0.00810736
114.8,41,0.0160618,-0.00712367
114.8,41.2,0.0160457,-0.00614346
114.8,41.4,0.0160296,-0.00516668
114.8,41.6,0.0160135,-0.00419333
114.8,41.8,0.0159974,-0.00322336
114.8,42,0.0159813,-0.00225676
114.8,42.2,0.0159652,-0.0012935
114.8,42.4,0.0159491,-0.000333562
114.8,42.6,0.015933,0.000623088
114.8,42.8,0.015917,0.00157647
114.8,43,0.0159009,0.00252661
114.8,43.2,0.0158848,0.00347353
114.8,43.4,0.0158687,0.00441725
114.8,43.6,0.0158527,0.0053578
114.8,43.8,0.0158366,0.0062952
114.8,44,0.0158205,0.00722948
114.8,44.2,0.0158045,0.00816064
114.8,44.4,0.0157884,0.00908873
114.8,44.6,0.0157724,0.0100137
114.8,44.8,0.0157563,0.0109357
114.8,45,0.0157403,0.0118547
114.8,45.2,0.0157243,0.0127707
114.8,45.4,0.0157082,0.0136837
114.8,45.6,0.0156922,0.0145937
114.8,45.8,0.0156762,0.0155008
114.8,46,0.0156602,0.016405
114.8,46.2,0.0156442,0.0173063
114.8,46.4,0.0156282,0.0182047
114.8,46.6,0.0156122,0.0191002
114.8,46.8,0.0155962,0.019993
114.8,47,0.0155802,0.0208829
114.8,47.2,0.0155642,0.02177
114.8,47.4,0.0155482,0.0226543
114.8,47.6,0.0155322,0.0235359
114.8,47.8,0.0155163,0.0244147
114.8,48,0.0155003,0.0252908
114.8,48.2,0.0154844,0.0261642
114.8,48.4,0.0154684,0.0270349
114.8,48.6,0.0154525,0.0279029
114.8,48.8,0.0154366,0.0287683
114.8,49,0.0154206,0.029631
114.8,49.2,0.0154047,0.0304912
114.8,49.4,0.0153888,0.0313487
114.8,49.6,0.0153729,0.0322036
114.8,49.8,0.015357,0.033056
114.8,50,0.0153411,0.0339058
114.8,50.2,0.0153252,0.0347531
114.8,50.4,0.0153093,0.0355978
114.8,50.6,0.0152934,0.0364401
114.8,50.8,0.0152776,0.0372798
114.8,51,0.0152617,0.0381171
114.8,51.2,0.0152459,0.0389519
114.8,51.4,0.01523,0.0397843
114.8,51.6,0.0152142,0.0406143
114.8,51.8,0.0151983,0.0414418
114.8,52,0.0151825,0.042267
114.8,52.2,0.0151667,0.0430897
114.8,52.4,0.0151509,0.0439101
114.8,52.6,0.0151351,0.0447281
114.8,52.8,0.0151193,0.0455438
114.8,53,0.0151035,0.0463572
114.8,53.2,0.0150877,0.0471683
114.8,53.4,0.015072,0.047977
114.8,53.6,0.0150562,0.0487835
114.8,53.8,0.0150405,0.0495877
114.8,54,0.0150247,0.0503897
114.8,54.2,0.015009,0.0511894
114.8,54.4,0.0149932,0.0519868
114.8,54.6,0.0149775,0.0527821
114.8,54.8,0.0149618,0.0535751
114.8,55,0.0149461,0.054366
114.8,55.2,0.0149304,0.0551547
114.8,55.4,0.0149147,0.0559412
114.8,55.6,0.014899,0.0567255
114.8,55.8,0.0148834,0.0575077
114.8,56,0.0148677,0.0582878
114.8,56.2,0.0148521,0.0590658
114.8,56.4,0.0148364,0.0598416
114.8,56.6,0.0148208,0.0606154
114.8,56.8,0.0148051,0.0613871
114.8,57,0.0147895,0.0621567
114.8,57.2,0.0147739,0.0629243
114.8,57.4,0.0147583,0.0636898
114.8,57.6,0.0147427,0.0644532
114.8,57.8,0.0147271,0.0652147
114.8,58,0.0147116,0.0659741
114.8,58.2,0.014696,0.0667315
114.8,58.4,0.0146804,0.067487
114.8,58.6,0.0146649,0.0682405
114.8,58.8,0.0146494,0.0689919
114.8,59,0.0146338,0.0697415
114.8,59.2,0.0146183,0.0704891
114.8,59.4,0.0146028,0.0712347
114.8,59.6,0.0145873,0.0719784
114.8,59.8,0.0145718,0.0727202
114.8,60,0.0145563,0.0734601
114.8,60.2,0.0145409,0.0741981
114.8,60.4,0.0145254,0.0749343
114.8,60.6,0.01451,0.0756685
114.8,60.8,0.0144945,0.0764009
114.8,61,0.0144791,0.0771314
114.8,61.2,0.0144637,0.0778601
114.8,61.4,0.0144483,0.0785869
114.8,61.6,0.0144329,0.0793119
114.8,61.8,0.0144175,0.0800351
114.8,62,0.0144021,0.0807565
114.8,62.2,0.0143867,0.0814761
114.8,62.4,0.0143714,0.0821939
114.8,62.6,0.014356,0.0829099
114.8,62.8,0.0143407,0.0836242
114.8,63,0.0143253,0.0843367
114.8,63.2,0.01431,0.0850474
114.8,63.4,0.0142947,0.0857564
114.8,63.6,0.0142794,0.0864637
114.8,63.8,0.0142641,0.0871692
114.8,64,0.0142488,0.087873
114.8,64.2,0.0142336,0.0885751
114.8,64.4,0.0142183,0.0892755
114.8,64.6,0.0142031,0.0899742
114.8,64.8,0.0141878,0.0906713
114.8,65,0.0141726,0.0913666
114.8,65.2,0.0141574,0.0920603
114.8,65.4,0.0141422,0.0927523
114.8,65.6,0.014127,0.0934427
114.8,65.8,0.0141118,0.0941315
114.8,66,0.0140966,0.0948186
114.8,66.2,0.0140815,0.0955041
114.8,66.4,0.0140663,0.0961879
114.8,66.6,0.0140512,0.0968702
114.8,66.8,0.0140361,0.0975508
114.8,67,0.0140209,0.0982299
114.8,67.2,0.0140058,0.0989074
114.8,67.4,0.0139907,0.0995832
114.8,67.6,0.0139756,0.100258
114.8,67.8,0.0139606,0.10093
114.8,68,0.0139455,0.101602
114.8,68.2,0.0139305,0.102271
114.8,68.4,0.0139154,0.102939
114.8,68.6,0.0139004,0.103606
114.8,68.8,0.0138854,0.104271
114.8,69,0.0138704,0.104934
114.8,69.2,0.0138554,0.105596
114.8,69.4,0.0138404,0.106257
114.8,69.6,0.0138254,0.106916
114.8,69.8,0.0138104,0.107574
114.8,70,0.0137955,0.10823
115.25,30,0.016981,-0.0673224
115.25,30.2,0.0169651,-0.0661006
115.25,30.4,0.0169492,-0.0648844
115.25,30.6,0.0169333,-0.0636737
115.25,30.8,0.0169174,-0.0624685
115.25,31,0.0169014,-0.0612687
115.25,31.2,0.0168855,-0.0600743
115.25,31.4,0.0168696,-0.0588852
115.25,31.6,0.0168536,-0.0577013
115.25,31.8,0.0168377,-0.0565226
115.25,32,0.0168217,-0.0553491
115.25,32.2,0.0168058,-0.0541807
115.25,32.4,0.0167898,-0.0530173
115.25,32.6,0.0167738,-0.0518589
115.25,32.8,0.0167579,-0.0507055
115.25,33,0.0167419,-0.0495571
115.25,33.2,0.0167259,-0.0484134
115.25,33.4,0.01671,-0.0472746
115.25,33.6,0.016694,-0.0461406
115.25,33.8,0.016678,-0.0450113
115.25,34,0.0166621,-0.0438867
115.25,34.2,0.0166461,-0.0427668
115.25,34.4,0.0166301,-0.0416514
115.25,34.6,0.0166141,-0.0405406
115.25,34.8,0.0165981,-0.0394343
115.25,35,0.0165822,-0.0383325
115.25,35.2,0.0165662,-0.0372352
115.25,35.4,0.0165502,-0.0361422
115.25,35.6,0.0165342,-0.0350537
115.25,35.8,0.0165182,-0.0339694
115.25,36,0.0165022,-0.0328894
115.25,36.2,0.0164862,-0.0318137
115.25,36.4,0.0164703,-0.0307422
115.25,36.6,0.0164543,-0.0296749
115.25,36.8,0.0164383,-0.0286117
115.25,37,0.0164223,-0.0275526
115.25,37.2,0.0164063,-0.0264976
115.25,37.4,0.0163903,-0.0254466
115.25,37.6,0.0163743,-0.0243997
115.25,37.8,0.0163584,-0.0233567
115.25,38,0.0163424,-0.0223177
115.25,38.2,0.0163264,-0.0212825
115.25,38.4,0.0163104,-0.0202512
115.25,38.6,0.0162944,-0.0192238
115.25,38.8,0.0162784,-0.0182002
115.25,39,0.0162625,-0.0171804
115.25,39.2,0.0162465,-0.0161643
115.25,39.4,0.0162305,-0.015152
115.25,39.6,0.0162145,-0.0141433
115.25,39.8,0.0161986,-0.0131383
115.25,40,0.0161826,-0.012137
115.25,40.2,0.0161666,-0.0111392
115.25,40.4,0.0161507,-0.010145
115.25,40.6,0.0161347,-0.0091544
115.25,40.8,0.0161188,-0.0081673
115.25,41,0.0161028,-0.0071837
115.25,41.2,0.0160868,-0.00620356
115.25,41.4,0.0160709,-0.00522686
115.25,41.6,0.0160549,-0.00425359
115.25,41.8,0.016039,-0.0032837
115.25,42,0.0160231,-0.00231718
115.25,42.2,0.0160071,-0.001354
115.25,42.4,0.0159912,-0.000394138
115.25,42.6,0.0159753,0.000562435
115.25,42.8,0.0159593,0.00151574
115.25,43,0.0159434,0.0024658
115.25,43.2,0.0159275,0.00341265
115.25,43.4,0.0159116,0.00435629
115.25,43.6,0.0158956,0.00529677
115.25,43.8,0.0158797,0.00623409
115.25,44,0.0158638,0.00716829
115.25,44.2,0.0158479,0.00809938
115.25,44.4,0.015832,0.00902739
115.25,44.6,0.0158161,0.00995234
115.25,44.8,0.0158003,0.0108743
115.25,45,0.0157844,0.0117931
115.25,45.2,0.0157685,0.012709
115.25,45.4,0.0157526,0.013622
115.25,45.6,0.0157367,0.0145319
115.25,45.8,0.0157209,0.0154389
